76GIN,21GIN,316570.2385,-9.1082897,7.53864,0.28546968,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,3.740167952,18.87244076,93.42950758,920.2868537,190.8209018
74GIN,21GIN,535556.267,-9.3374901,8.4493198,0.22350731,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,2.857635897,44.22982569,221.5756168,3027.733436,393.6858288
75GIN,21GIN,414652.7709,-8.79142,7.9532299,0.25756782,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,3.585321228,26.67395534,125.7700381,1393.78618,233.3737308
14GIN,21GIN,188941.5096,-13.3559999,11.7236996,0.12448304,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,2.500914261,15.42502733,110.506537,1119.006462,306.6595085
73GIN,21GIN,229578.9743,-8.32162,7.9829402,0.20704189,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,3.878722427,12.66836586,66.99474275,577.7318882,153.9320162
72GIN,21GIN,771233.6547,-10.2948999,8.6985703,0.16470334,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,2.169591149,86.88932966,461.7345239,8294.178357,761.8380671
15GIN,21GIN,121615.0233,-13.1983004,12.3718004,0.14786627,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,2.69562342,8.719351018,67.40929048,561.3915346,218.4475505
55GIN,21GIN,171680.3144,-11.5183001,11.5014,0.06843223,11,GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,0.897989722,36.67358021,484.3079144,8103.110113,1811.787058
81GIN,32GIN,1686295.28,-13.5714998,9.6266603,-1,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.485140102,177.430827,432.9651219,8608.958736,375.3381806
21GIN,32GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,2.447687284,24.42673861,155.1475209,1901.044449,383.3372711
41GIN,32GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.263230807,38.00734928,139.46788,1731.677019,213.261731
34GIN,32GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.571110236,60.95580626,443.5891472,7998.107877,1033.194689
53GIN,32GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.234545291,12.86294385,61.44684847,544.3254686,137.6810082
52GIN,32GIN,353228.6067,-12.3100004,11.3834,0.13517531,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.846239528,34.95148848,142.0559292,1758.492236,237.591055
11GIN,32GIN,218489.002,-14.0565004,10.3793001,0.18839007,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,5.079574705,15.56639964,61.44302041,554.5509745,115.76315
12GIN,32GIN,510052.8782,-14.3570995,11.0874996,0.19008254,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,5.563676107,37.296655,111.1419386,1291.882006,146.3322445
54GIN,32GIN,235386.2681,-12.1761999,12.0988998,0.07216504,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.183207726,20.37359958,88.06990952,903.4512364,169.27957
33GIN,32GIN,216073.9891,-10.0997,10.5812998,0.12088807,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.653921862,44.71021814,336.2444321,5438.650273,846.7328953
31GIN,32GIN,415005.0157,-9.1062803,10.0597,0.12951061,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,0.796876279,187.6134795,1795.875154,53657.20899,4207.747963
24GIN,32GIN,302497.1179,-10.0241003,9.2423201,0.15253928,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,0.923188385,113.9949656,1092.596741,27018.55521,2794.212649
22GIN,32GIN,197679.5077,-10.7251997,11.6080999,0.05691972,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,2.852685139,24.0641732,135.7325819,1599.183316,308.1567214
44GIN,32GIN,519827.9114,-12.7480001,10.0972004,0.44985762,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.741088794,55.59260318,206.8047901,2978.868745,298.9870266
43GIN,32GIN,422621.6242,-13.0550003,9.4204302,0.45354313,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.956999602,41.68484148,158.8096782,2064.08919,245.6465107
45GIN,32GIN,289477.778,-13.3662996,10.9201002,0.2020241,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.575816516,23.64645544,91.8286425,967.209287,158.9707985
13GIN,32GIN,129474.8371,-13.5916996,10.5093002,0.19532853,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.660342026,9.340071712,44.60863744,349.8499238,105.6543993
42GIN,32GIN,182771.752,-13.4969997,10.1379004,0.27645778,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.482110293,14.32448776,63.73565775,576.5095517,133.0354295
35GIN,32GIN,467364.4625,-9.4721098,11.6784,0.07205675,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,2.44387955,73.8972135,360.9075075,6255.975264,606.5145671
51GIN,32GIN,125139.833,-11.7945995,11.7763996,0.0533812,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.684115149,11.23908616,61.96841788,543.0296108,157.9357363
61GIN,32GIN,201814.5265,-12.1427002,10.9141998,0.30825921,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.460935805,20.49679351,102.9368549,1104.170172,220.6632801
71GIN,32GIN,238674.8358,-8.3298101,8.8924503,0.11153634,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,0.855650961,93.6899176,999.8557579,23654.46474,2863.039432
63GIN,32GIN,295296.9775,-12.6388998,10.8983002,0.34243951,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.897495797,28.17492744,119.2851865,1376.160281,213.4281514
62GIN,32GIN,411606.499,-11.8064003,10.4937,0.31918641,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,2.972111857,53.1201824,240.0689189,3590.740992,403.6037175
23GIN,32GIN,207360.6417,-10.7383003,9.9902096,0.16122343,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.791468656,39.54973164,287.3307392,4392.566335,720.6208925
76GIN,32GIN,316570.2385,-9.1082897,7.53864,0.28546968,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.724215124,66.2384245,438.743541,7950.721705,939.9838951
74GIN,32GIN,535556.267,-9.3374901,8.4493198,0.22350731,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,0.847158175,236.2892751,2038.636302,64574.04061,4251.665591
75GIN,32GIN,414652.7709,-8.79142,7.9532299,0.25756782,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.345736184,113.8439637,807.7759817,18339.74459,1656.777061
14GIN,32GIN,188941.5096,-13.3559999,11.7236996,0.12448304,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,4.915247833,13.62361312,56.98902872,497.0017701,114.6764617
73GIN,32GIN,229578.9743,-8.32162,7.9829402,0.20704189,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.49859791,52.60024465,411.7316481,7164.83927,1038.009938
72GIN,32GIN,771233.6547,-10.2948999,8.6985703,0.16470334,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,1.320402716,234.1360984,1420.235048,40584.13177,2290.248522
15GIN,32GIN,121615.0233,-13.1983004,12.3718004,0.14786627,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,5.143185418,7.921365473,36.36923071,264.9359328,86.11010915
55GIN,32GIN,171680.3144,-11.5183001,11.5014,0.06843223,11,GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,3.29451248,17.88497698,96.51299393,1003.107283,223.3377687
81GIN,41GIN,1686295.28,-13.5714998,9.6266603,-1,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.261286265,4072.48641,44556.81791,4644570.022,70421.55625
21GIN,41GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.479776051,37.02642724,205.9548114,2967.027679,448.3387436
32GIN,41GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.263230807,37.61410452,135.2115231,1732.290138,213.005997
34GIN,41GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.826772531,32.15330207,108.6596044,1288.802767,168.1077215
53GIN,41GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.872863336,42.90351223,288.3149841,4633.878175,702.9043045
52GIN,41GIN,353228.6067,-12.3100004,11.3834,0.13517531,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.935940529,103.0823438,547.3702608,11489.10318,963.8452269
11GIN,41GIN,218489.002,-14.0565004,10.3793001,0.18839007,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.96059912,116.5296379,1051.797917,26869.58364,2676.946645
12GIN,41GIN,510052.8782,-14.3570995,11.0874996,0.19008254,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.687894538,178.0742365,926.0659895,23790.33985,1460.312399
54GIN,41GIN,235386.2681,-12.1761999,12.0988998,0.07216504,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.626923671,48.68130389,242.2604078,3753.099521,463.3927499
33GIN,41GIN,216073.9891,-10.0997,10.5812998,0.12088807,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,3.344491645,35.11126635,155.7528085,2062.809029,289.7980833
31GIN,41GIN,415005.0157,-9.1062803,10.0597,0.12951061,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.242892865,58.64511187,190.3511985,2805.504737,257.5349275
24GIN,41GIN,302497.1179,-10.0241003,9.2423201,0.15253928,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,3.350743794,51.31041337,207.6134789,3095.083048,338.0164894
22GIN,41GIN,197679.5077,-10.7251997,11.6080999,0.05691972,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,3.209905912,33.00997464,153.5585552,2013.404147,299.0563841
44GIN,41GIN,519827.9114,-12.7480001,10.0972004,0.44985762,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.68780822,427.4812259,3695.510965,152909.6046,7269.32292
43GIN,41GIN,422621.6242,-13.0550003,9.4204302,0.45354313,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.428285604,530.6699593,6360.867394,313387.6919,15320.35662
45GIN,41GIN,289477.778,-13.3662996,10.9201002,0.2020241,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.177947414,131.9974262,982.6452982,24928.02647,2124.416333
13GIN,41GIN,129474.8371,-13.5916996,10.5093002,0.19532853,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.807890167,75.95338051,871.8289678,20254.87508,2851.869222
42GIN,41GIN,182771.752,-13.4969997,10.1379004,0.27645778,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,0.426424231,206.1665747,3107.003819,113971.6509,10435.34867
35GIN,41GIN,467364.4625,-9.4721098,11.6784,0.07205675,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.322888903,65.91296715,204.9816779,3120.499046,263.3468051
51GIN,41GIN,125139.833,-11.7945995,11.7763996,0.0533812,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.552769766,24.45440525,146.7292543,1844.285788,362.9388395
61GIN,41GIN,201814.5265,-12.1427002,10.9141998,0.30825921,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.673298197,62.81063339,421.7106821,7833.415153,961.5659364
71GIN,41GIN,238674.8358,-8.3298101,8.8924503,0.11153634,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,5.079129774,26.40757256,89.80117048,990.019129,144.4291447
63GIN,41GIN,295296.9775,-12.6388998,10.8983002,0.34243951,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.350412791,118.5478881,811.8151873,19308.66955,1681.793048
62GIN,41GIN,411606.499,-11.8064003,10.4937,0.31918641,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.705268755,138.3131196,757.7428776,17944.22677,1297.224268
23GIN,41GIN,207360.6417,-10.7383003,9.9902096,0.16122343,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.610776932,42.4171203,219.2129707,3257.252118,441.5519348
76GIN,41GIN,316570.2385,-9.1082897,7.53864,0.28546968,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.768812509,38.61353993,126.1276946,1588.559815,184.3561412
74GIN,41GIN,535556.267,-9.3374901,8.4493198,0.22350731,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.203667686,78.98328931,240.5718586,3900.206303,294.9610665
75GIN,41GIN,414652.7709,-8.79142,7.9532299,0.25756782,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,4.885340343,51.23301541,153.4470743,2100.059156,200.3517532
14GIN,41GIN,188941.5096,-13.3559999,11.7236996,0.12448304,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,1.981278047,49.63526266,307.9986085,5115.970948,690.4747775
73GIN,41GIN,229578.9743,-8.32162,7.9829402,0.20704189,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,5.315367725,24.20055706,81.03030915,860.3794977,130.8171087
72GIN,41GIN,771233.6547,-10.2948999,8.6985703,0.16470334,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,3.216521393,154.0151995,495.3994606,10515.03479,562.9313753
15GIN,41GIN,121615.0233,-13.1983004,12.3718004,0.14786627,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.632962216,22.98891965,136.5680265,1671.971232,338.9621284
55GIN,41GIN,171680.3144,-11.5183001,11.5014,0.06843223,11,GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,2.530307583,35.28402008,195.3586917,2759.643709,427.3983943
81GIN,34GIN,1686295.28,-13.5714998,9.6266603,-1,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,5.080506379,151.739972,348.635118,6398.334108,295.996017
21GIN,34GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.443423156,23.55936642,151.4526923,1830.008952,378.4725453
32GIN,34GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,1.571110236,61.01179794,444.8045188,7997.857935,1033.304135
41GIN,34GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.826772531,32.51929927,112.3872106,1288.306353,168.3273798
53GIN,34GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.1440557,12.64283151,61.82570257,545.7214336,140.8187843
52GIN,34GIN,353228.6067,-12.3100004,11.3834,0.13517531,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.74404305,34.5280258,144.096785,1782.336437,245.3191268
11GIN,34GIN,218489.002,-14.0565004,10.3793001,0.18839007,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,5.451111069,14.01504182,53.72158495,460.3654036,100.5005744
12GIN,34GIN,510052.8782,-14.3570995,11.0874996,0.19008254,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,5.747991615,34.81604201,102.9661931,1159.212417,135.9192448
54GIN,34GIN,235386.2681,-12.1761999,12.0988998,0.07216504,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.801948748,21.48505218,99.18134122,1053.814063,197.4710093
33GIN,34GIN,216073.9891,-10.0997,10.5812998,0.12088807,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,1.491643186,47.49632881,383.1386586,6444.670788,1001.373041
31GIN,34GIN,415005.0157,-9.1062803,10.0597,0.12951061,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,0.851759787,169.5577965,1579.755949,44908.97993,3678.971331
24GIN,34GIN,302497.1179,-10.0241003,9.2423201,0.15253928,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.067082695,50.97618757,311.5756302,4978.04311,656.0745334
22GIN,34GIN,197679.5077,-10.7251997,11.6080999,0.05691972,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.271695584,28.77778017,186.9509106,2444.805567,454.7026389
44GIN,34GIN,519827.9114,-12.7480001,10.0972004,0.44985762,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.181977263,48.14560334,169.9158968,2274.737268,241.3982508
43GIN,34GIN,422621.6242,-13.0550003,9.4204302,0.45354313,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.633691655,34.53969732,121.5662582,1433.208241,182.6069152
45GIN,34GIN,289477.778,-13.3662996,10.9201002,0.2020241,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.750506242,21.97157522,84.44421739,859.265886,146.3842261
13GIN,34GIN,129474.8371,-13.5916996,10.5093002,0.19532853,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.979354502,8.444357771,39.26388545,293.0467103,92.44177275
42GIN,34GIN,182771.752,-13.4969997,10.1379004,0.27645778,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.917692535,12.62788482,53.87687,457.3779651,111.0348473
35GIN,34GIN,467364.4625,-9.4721098,11.6784,0.07205675,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,1.255262134,134.1291819,969.5015754,23465.78439,1951.63518
51GIN,34GIN,125139.833,-11.7945995,11.7763996,0.0533812,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.33532084,11.89624784,70.20223844,638.4792443,185.5189481
61GIN,34GIN,201814.5265,-12.1427002,10.9141998,0.30825921,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.527600291,19.3811433,97.34805915,1018.562516,209.9447397
71GIN,34GIN,238674.8358,-8.3298101,8.8924503,0.11153634,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,1.887764171,42.48933026,291.6187102,4492.030772,690.1274952
63GIN,34GIN,295296.9775,-12.6388998,10.8983002,0.34243951,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.022787311,26.32480573,110.6705704,1237.240858,198.5759722
62GIN,34GIN,411606.499,-11.8064003,10.4937,0.31918641,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.198778166,47.69420732,208.9733031,2963.218552,348.586698
23GIN,34GIN,207360.6417,-10.7383003,9.9902096,0.16122343,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.254507152,30.59984183,197.0905795,2631.921764,471.2983981
76GIN,34GIN,316570.2385,-9.1082897,7.53864,0.28546968,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,3.256396284,34.82808509,162.1522199,2075.416546,298.7070805
74GIN,34GIN,535556.267,-9.3374901,8.4493198,0.22350731,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.418029547,83.87015399,401.6403038,7238.729567,648.3374168
75GIN,34GIN,414652.7709,-8.79142,7.9532299,0.25756782,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.810092206,54.40380317,256.1901764,3897.818508,440.3954672
14GIN,34GIN,188941.5096,-13.3559999,11.7236996,0.12448304,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.834864388,13.32550986,56.89560936,493.0900806,116.2287555
73GIN,34GIN,229578.9743,-8.32162,7.9829402,0.20704189,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.790901711,28.02842372,155.4526379,1924.698532,338.1801271
72GIN,34GIN,771233.6547,-10.2948999,8.6985703,0.16470334,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.655441294,115.9648214,476.9892354,9315.568551,650.8732366
15GIN,34GIN,121615.0233,-13.1983004,12.3718004,0.14786627,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,4.855756831,8.056419387,38.65082323,285.8715684,93.87860259
55GIN,34GIN,171680.3144,-11.5183001,11.5014,0.06843223,11,GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,2.993515788,18.86506489,108.73024,1170.643071,260.6454839
81GIN,53GIN,1686295.28,-13.5714998,9.6266603,-1,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,2.06984268,196.1179677,896.7911081,20809.29055,1136.742696
21GIN,53GIN,176133.0208,-11.0618,10.7280998,0.16089468,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.807509021,17.26190035,157.0259306,1755.576706,503.2945709
32GIN,53GIN,281537.3845,-9.10114,9.2628403,0.13330175,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,4.234545291,13.06301537,64.33912348,544.0395892,137.9263854
41GIN,53GIN,414701.8612,-13.3373003,9.7425098,0.35948305,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.872863336,44.02635849,311.3889771,4629.805232,705.0024387
34GIN,53GIN,272074.324,-8.6185598,10.7580004,0.10776027,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,4.1440557,12.82769635,64.55892773,545.4518664,141.0548118
52GIN,53GIN,353228.6067,-12.3100004,11.3834,0.13517531,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.403110453,158.3130833,2814.424738,88331.59317,10038.90706
11GIN,53GIN,218489.002,-14.0565004,10.3793001,0.18839007,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.764396814,22.54689337,196.1917092,2397.763802,581.030687
12GIN,53GIN,510052.8782,-14.3570995,11.0874996,0.19008254,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.712689315,60.60070142,426.568731,7152.309671,910.3904555
54GIN,53GIN,235386.2681,-12.1761999,12.0988998,0.07216504,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.791122075,52.62601413,709.9910452,13557.92906,2504.275428
33GIN,53GIN,216073.9891,-10.0997,10.5812998,0.12088807,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,2.754023249,14.57544515,98.61530465,950.9110114,261.8983659
31GIN,53GIN,415005.0157,-9.1062803,10.0597,0.12951061,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,3.867945592,22.09877892,103.2193842,1050.178343,194.2320113
24GIN,53GIN,302497.1179,-10.0241003,9.2423201,0.15253928,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,3.498715241,16.99224636,91.55059303,877.542174,200.2683095
22GIN,53GIN,197679.5077,-10.7251997,11.6080999,0.05691972,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.972960737,18.09981928,151.7976566,1688.796382,454.5839118
44GIN,53GIN,519827.9114,-12.7480001,10.0972004,0.44985762,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.405687523,74.7219068,585.8537089,10966.70173,1305.007699
43GIN,53GIN,422621.6242,-13.0550003,9.4204302,0.45354313,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,2.112320883,40.1143238,263.5057418,3703.491651,574.2800938
45GIN,53GIN,289477.778,-13.3662996,10.9201002,0.2020241,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.888105279,59.59131449,711.619542,13764.442,2245.803107
13GIN,53GIN,129474.8371,-13.5916996,10.5093002,0.19532853,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.337454983,16.22321186,190.5128008,2235.84126,744.6021691
42GIN,53GIN,182771.752,-13.4969997,10.1379004,0.27645778,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.582155599,20.43238922,198.5777408,2411.840223,648.8647846
35GIN,53GIN,467364.4625,-9.4721098,11.6784,0.07205675,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,3.228019217,30.03048838,150.6358749,1757.289067,283.1951797
51GIN,53GIN,125139.833,-11.7945995,11.7763996,0.0533812,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.94160064,21.79744147,315.7493524,4399.397147,1367.725766
61GIN,53GIN,201814.5265,-12.1427002,10.9141998,0.30825921,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.806695619,43.39480671,603.5363272,10802.21575,2251.120993
71GIN,53GIN,238674.8358,-8.3298101,8.8924503,0.11153634,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,5.085934438,9.100767506,42.20764567,305.8172926,92.18566831
63GIN,53GIN,295296.9775,-12.6388998,10.8983002,0.34243951,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.606228794,87.65233046,1295.145402,30810.27871,4469.406625
62GIN,53GIN,411606.499,-11.8064003,10.4937,0.31918641,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.344101741,59.85712294,512.8273202,9046.714211,1267.157899
23GIN,53GIN,207360.6417,-10.7383003,9.9902096,0.16122343,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,2.47286376,15.41242154,112.1413601,1127.46194,311.1217792
76GIN,53GIN,316570.2385,-9.1082897,7.53864,0.28546968,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,5.345472015,11.95281192,49.92109121,389.5299728,96.28422792
74GIN,53GIN,535556.267,-9.3374901,8.4493198,0.22350731,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,4.537965628,25.3405681,100.8357444,1032.941055,164.7099175
75GIN,53GIN,414652.7709,-8.79142,7.9532299,0.25756782,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,5.275730962,16.43174069,64.28241644,555.7791576,111.8079367
14GIN,53GIN,188941.5096,-13.3559999,11.7236996,0.12448304,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,0.696935737,46.28576486,712.4712941,13448.46838,2831.089843
73GIN,53GIN,229578.9743,-8.32162,7.9829402,0.20704189,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,5.613568703,7.928147278,35.1180407,238.329596,75.95538982
72GIN,53GIN,771233.6547,-10.2948999,8.6985703,0.16470334,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,3.690606569,46.62833796,189.2296763,2458.118417,282.0540155
15GIN,53GIN,121615.0233,-13.1983004,12.3718004,0.14786627,11,GIN,158462.1301,-12.6953001,11.5018997,0.12166372,11,GIN,1.004856472,19.83720107,279.0118578,3719.567514,1202.250554
