from_loc,to_loc,amount,country,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_ipums,predict_ipums_country,predict_civ,predict_kenya,predict_sen
34,23,16,GIN,272074.324,-8.6185598,10.7580004,207360.6417,-10.7383003,9.9902096,2.254507152,30.82385284,11.49032914,201.4215445,2631.268432,471.6951585
34,24,10,GIN,272074.324,-8.6185598,10.7580004,302497.1179,-10.0241003,9.2423201,2.067082695,50.83129331,22.62852205,308.9438509,4978.525425,655.8591224
34,31,76,GIN,272074.324,-8.6185598,10.7580004,415005.0157,-9.1062803,10.0597,0.851759787,167.6461728,70.19157974,1527.270029,44926.3144,3674.162151
34,32,50,GIN,272074.324,-8.6185598,10.7580004,281537.3845,-9.10114,9.2628403,1.571110236,60.95580626,24.33872883,443.5891472,7998.107877,1033.194689
34,33,11,GIN,272074.324,-8.6185598,10.7580004,216073.9891,-10.0997,10.5812998,1.491643186,47.791178,16.36745608,390.2702606,6443.313413,1002.088246
34,35,56,GIN,272074.324,-8.6185598,10.7580004,467364.4625,-9.4721098,11.6784,1.255262134,132.1945105,65.14219414,928.420627,23477.39157,1948.366639
34,41,1,GIN,272074.324,-8.6185598,10.7580004,414701.8612,-13.3373003,9.7425098,4.826772531,32.15330207,21.05125393,108.6596044,1288.802767,168.1077215
34,42,0,GIN,272074.324,-8.6185598,10.7580004,182771.752,-13.4969997,10.1379004,4.917692535,12.76351874,5.442187764,55.61977912,457.2116769,111.1717863
34,43,1,GIN,272074.324,-8.6185598,10.7580004,422621.6242,-13.0550003,9.4204302,4.633691655,34.13361638,22.33622628,117.3564053,1433.78528,182.3579349
34,44,4,GIN,272074.324,-8.6185598,10.7580004,519827.9114,-12.7480001,10.0972004,4.181977263,47.31578126,33.64582158,161.3365347,2276.08377,240.9145452
34,45,0,GIN,272074.324,-8.6185598,10.7580004,289477.778,-13.3662996,10.9201002,4.750506242,21.93502209,11.82418351,84.02624978,859.3145843,146.3561096
34,51,0,GIN,272074.324,-8.6185598,10.7580004,125139.833,-11.7945995,11.7763996,3.33532084,12.14696197,3.834385898,74.70391212,638.0261652,185.9658655
34,52,0,GIN,272074.324,-8.6185598,10.7580004,353228.6067,-12.3100004,11.3834,3.74404305,34.28683088,19.31261843,141.1177985,1782.76175,245.1208108
34,53,0,GIN,272074.324,-8.6185598,10.7580004,158462.1301,-12.6953001,11.5018997,4.1440557,12.82769635,4.85253104,64.55892773,545.4518664,141.0548118
34,54,0,GIN,272074.324,-8.6185598,10.7580004,235386.2681,-12.1761999,12.0988998,3.801948748,21.5687863,9.839121678,100.3377078,1053.674553,197.5596445
34,55,10,GIN,272074.324,-8.6185598,10.7580004,171680.3144,-11.5183001,11.5014,2.993515788,19.09977433,6.931546131,112.8114192,1170.150503,261.0175575
34,61,0,GIN,272074.324,-8.6185598,10.7580004,201814.5265,-12.1427002,10.9141998,3.527600291,19.53724448,8.058066371,99.70331084,1018.284441,210.1391297
34,62,1,GIN,272074.324,-8.6185598,10.7580004,411606.499,-11.8064003,10.4937,3.198778166,47.16690871,27.66162979,202.1633486,2964.340048,348.1398915
34,63,0,GIN,272074.324,-8.6185598,10.7580004,295296.9775,-12.6388998,10.8983002,4.022787311,26.26696748,13.70851492,109.9475309,1237.333487,198.5255893
34,71,13,GIN,272074.324,-8.6185598,10.7580004,238674.8358,-8.3298101,8.8924503,1.887764171,42.63903535,16.35661335,294.6913452,4491.493049,690.4075831
34,72,18,GIN,272074.324,-8.6185598,10.7580004,771233.6547,-10.2948999,8.6985703,2.655441294,112.7651318,87.88256068,438.8302883,9324.444374,648.7756347
34,73,6,GIN,272074.324,-8.6185598,10.7580004,229578.9743,-8.32162,7.9829402,2.790901711,28.15654154,11.70398684,157.5797858,1924.399789,338.3581053
34,74,9,GIN,272074.324,-8.6185598,10.7580004,535556.267,-9.3374901,8.4493198,2.418029547,82.35864303,51.65511397,380.4521231,7243.211785,646.9785501
34,75,26,GIN,272074.324,-8.6185598,10.7580004,414652.7709,-8.79142,7.9532299,2.810092206,53.79167194,30.62928404,247.6953276,3899.320006,439.8209358
34,76,2,GIN,272074.324,-8.6185598,10.7580004,316570.2385,-9.1082897,7.53864,3.256396284,34.68670663,17.78510899,160.1985335,2075.703903,298.5669398
34,81,84,GIN,272074.324,-8.6185598,10.7580004,1686295.28,-13.5714998,9.6266603,5.080506379,144.4857297,201.4032508,301.2799594,6409.011482,294.327888
35,11,0,GIN,467364.4625,-9.4721098,11.6784,218489.002,-14.0565004,10.3793001,4.764902698,29.57567012,12.74847303,107.0255763,1171.232792,164.497239
35,12,12,GIN,467364.4625,-9.4721098,11.6784,510052.8782,-14.3570995,11.0874996,4.920598302,73.25882289,49.87317154,197.8705907,3080.340944,230.2775962
35,13,2,GIN,467364.4625,-9.4721098,11.6784,129474.8371,-13.5916996,10.5093002,4.282267444,18.35417402,5.834632469,83.6151715,770.4366549,156.0017953
35,14,0,GIN,467364.4625,-9.4721098,11.6784,188941.5096,-13.3559999,11.7236996,3.884154266,30.59132274,11.5831346,130.4092889,1490.863728,221.1435556
35,15,3,GIN,467364.4625,-9.4721098,11.6784,121615.0233,-13.1983004,12.3718004,3.790158374,19.23534215,5.732005519,95.88719415,916.4666476,188.2633345
35,21,17,GIN,467364.4625,-9.4721098,11.6784,176133.0208,-11.0618,10.7280998,1.852075971,57.26965074,17.26025401,381.4294478,6231.931668,798.7064759
35,22,37,GIN,467364.4625,-9.4721098,11.6784,197679.5077,-10.7251997,11.6080999,1.255060318,94.22350723,27.30346787,755.229869,15906.59491,1683.150339
35,23,20,GIN,467364.4625,-9.4721098,11.6784,207360.6417,-10.7383003,9.9902096,2.11026662,60.58889616,20.589991,355.2651239,5820.615724,683.1571903
35,24,39,GIN,467364.4625,-9.4721098,11.6784,302497.1179,-10.0241003,9.2423201,2.497834821,78.36003863,33.96642455,369.2802656,6529.415568,603.1924762
35,31,158,GIN,467364.4625,-9.4721098,11.6784,415005.0157,-9.1062803,10.0597,1.659524303,164.0417511,75.64701257,881.7742917,22163.89964,1445.249157
35,32,133,GIN,467364.4625,-9.4721098,11.6784,281537.3845,-9.10114,9.2628403,2.44387955,73.8972135,30.66411543,360.9075075,6255.975264,606.5145671
35,33,33,GIN,467364.4625,-9.4721098,11.6784,216073.9891,-10.0997,10.5812998,1.263921797,103.2733954,31.42591199,801.0639504,17474.1746,1732.319941
35,34,61,GIN,467364.4625,-9.4721098,11.6784,272074.324,-8.6185598,10.7580004,1.255262134,134.1291819,46.02859727,969.5015754,23465.78439,1951.63518
35,41,3,GIN,467364.4625,-9.4721098,11.6784,414701.8612,-13.3373003,9.7425098,4.322888903,65.91296715,38.89521593,204.9816779,3120.499046,263.3468051
35,42,3,GIN,467364.4625,-9.4721098,11.6784,182771.752,-13.4969997,10.1379004,4.30962617,26.71142787,10.20794411,108.4563783,1157.376293,181.016165
35,43,1,GIN,467364.4625,-9.4721098,11.6784,422621.6242,-13.0550003,9.4204302,4.23503624,68.63443734,40.69263566,214.6489732,3330.303785,275.5472901
35,44,6,GIN,467364.4625,-9.4721098,11.6784,519827.9114,-12.7480001,10.0972004,3.637533427,99.7304772,63.43836629,318.2100322,5850.641884,397.5295284
35,45,7,GIN,467364.4625,-9.4721098,11.6784,289477.778,-13.3662996,10.9201002,3.967333208,48.05847747,22.93215466,176.3227833,2400.640595,259.6139322
35,51,0,GIN,467364.4625,-9.4721098,11.6784,125139.833,-11.7945995,11.7763996,2.324556372,31.61166975,8.430497928,206.4930752,2581.081352,455.0110891
35,52,9,GIN,467364.4625,-9.4721098,11.6784,353228.6067,-12.3100004,11.3834,2.853182093,81.95987952,39.91148851,340.4544634,6007.162054,511.6910702
35,53,0,GIN,467364.4625,-9.4721098,11.6784,158462.1301,-12.6953001,11.5018997,3.228019217,30.03048838,9.876909525,150.6358749,1757.289067,283.1951797
35,54,0,GIN,467364.4625,-9.4721098,11.6784,235386.2681,-12.1761999,12.0988998,2.73658973,54.43563374,21.15452087,264.0571663,3990.365345,456.4503355
35,55,9,GIN,467364.4625,-9.4721098,11.6784,171680.3144,-11.5183001,11.5014,2.053831479,50.4541171,15.40696423,319.3767156,4888.351417,656.7240093
35,61,6,GIN,467364.4625,-9.4721098,11.6784,201814.5265,-12.1427002,10.9141998,2.777778794,45.26864665,16.27865308,228.8285047,3208.633309,413.8420084
35,62,2,GIN,467364.4625,-9.4721098,11.6784,411606.499,-11.8064003,10.4937,2.617713932,105.3567661,54.40880493,437.5552656,8632.908679,640.256509
35,63,1,GIN,467364.4625,-9.4721098,11.6784,295296.9775,-12.6388998,10.8983002,3.261458968,59.19590495,27.13894669,241.3739693,3672.924213,371.2130554
35,71,20,GIN,467364.4625,-9.4721098,11.6784,238674.8358,-8.3298101,8.8924503,3.011040407,50.47227518,20.25205441,230.7726954,3337.315634,387.607589
35,72,30,GIN,467364.4625,-9.4721098,11.6784,771233.6547,-10.2948999,8.6985703,3.09133767,180.1147306,135.3721629,555.1949249,13199.16919,637.5823333
35,73,9,GIN,467364.4625,-9.4721098,11.6784,229578.9743,-8.32162,7.9829402,3.870406944,38.07465974,15.9679117,152.7113423,1903.961386,243.6058054
35,74,42,GIN,467364.4625,-9.4721098,11.6784,535556.267,-9.3374901,8.4493198,3.231885116,115.3472178,72.29977557,390.0061601,7728.212159,497.370735
35,75,36,GIN,467364.4625,-9.4721098,11.6784,414652.7709,-8.79142,7.9532299,3.78684973,74.75195253,42.62743253,250.7617468,4091.1333,333.219924
35,76,1,GIN,467364.4625,-9.4721098,11.6784,316570.2385,-9.1082897,7.53864,4.155716295,50.76599541,25.7045983,176.2087531,2434.581914,249.1976794
35,81,286,GIN,467364.4625,-9.4721098,11.6784,1686295.28,-13.5714998,9.6266603,4.584172136,294.0969227,370.2029352,561.9356484,15282.83251,455.0059359
41,11,23,GIN,414701.8612,-13.3373003,9.7425098,218489.002,-14.0565004,10.3793001,0.96059912,118.5523211,34.37667985,1107.144397,26853.84989,2682.266557
41,12,31,GIN,414701.8612,-13.3373003,9.7425098,510052.8782,-14.3570995,11.0874996,1.687894538,177.0873205,93.01892834,910.8548852,23794.84051,1459.376399
41,13,61,GIN,414701.8612,-13.3373003,9.7425098,129474.8371,-13.5916996,10.5093002,0.807890167,78.36519304,16.47405562,956.9491774,20233.33543,2862.172797
41,14,2,GIN,414701.8612,-13.3373003,9.7425098,188941.5096,-13.3559999,11.7236996,1.981278047,50.69423112,16.40645296,327.9975346,5112.296248,692.1584654
41,15,1,GIN,414701.8612,-13.3373003,9.7425098,121615.0233,-13.1983004,12.3718004,2.632962216,23.75882964,6.553328052,150.6548758,1670.097605,340.2527814
41,21,4,GIN,414701.8612,-13.3373003,9.7425098,176133.0208,-11.0618,10.7280998,2.479776051,37.88774117,12.51873723,220.5634321,2964.706292,449.529748
41,22,3,GIN,414701.8612,-13.3373003,9.7425098,197679.5077,-10.7251997,11.6080999,3.209905912,33.6733362,12.64121377,162.9388231,2012.041101,299.7436319
41,23,2,GIN,414701.8612,-13.3373003,9.7425098,207360.6417,-10.7383003,9.9902096,2.610776932,43.21400523,15.77514679,231.7154946,3255.189258,442.5010936
41,24,4,GIN,414701.8612,-13.3373003,9.7425098,302497.1179,-10.0241003,9.2423201,3.350743794,51.74696929,24.60321086,212.9219289,3094.190663,338.3470323
41,31,2,GIN,414701.8612,-13.3373003,9.7425098,415005.0157,-9.1062803,10.0597,4.242892865,58.64396105,35.03210741,190.3400672,2805.506611,257.5343444
41,32,10,GIN,414701.8612,-13.3373003,9.7425098,281537.3845,-9.10114,9.2628403,4.263230807,38.00734928,18.51184613,139.46788,1731.677019,213.261731
41,33,0,GIN,414701.8612,-13.3373003,9.7425098,216073.9891,-10.0997,10.5812998,3.344491645,35.73137959,14.21040551,164.0945447,2061.580186,290.3839998
41,34,1,GIN,414701.8612,-13.3373003,9.7425098,272074.324,-8.6185598,10.7580004,4.826772531,32.51929927,16.06099639,112.3872106,1288.306353,168.3273798
41,35,0,GIN,414701.8612,-13.3373003,9.7425098,467364.4625,-9.4721098,11.6784,4.322888903,65.7016999,41.99768426,203.0299362,3120.840046,263.2492858
41,42,47,GIN,414701.8612,-13.3373003,9.7425098,182771.752,-13.4969997,10.1379004,0.426424231,210.7529499,45.09354449,3317.549889,113886.3314,10461.87074
41,43,42,GIN,414701.8612,-13.3373003,9.7425098,422621.6242,-13.0550003,9.4204302,0.428285604,530.4004421,177.0602411,6351.244965,313393.1107,15319.45875
41,44,39,GIN,414701.8612,-13.3373003,9.7425098,519827.9114,-12.7480001,10.0972004,0.68780822,424.895397,178.8372778,3629.292577,152941.1858,7264.236341
41,45,11,GIN,414701.8612,-13.3373003,9.7425098,289477.778,-13.3662996,10.9201002,1.177947414,133.2778393,47.27545151,1011.324711,24919.83706,2126.783628
41,51,0,GIN,414701.8612,-13.3373003,9.7425098,125139.833,-11.7945995,11.7763996,2.552769766,25.25401135,7.015681616,161.4945493,1842.267174,364.2885406
41,52,8,GIN,414701.8612,-13.3373003,9.7425098,353228.6067,-12.3100004,11.3834,1.935940529,103.5274413,46.38149403,554.4437244,11487.41842,964.3244463
41,53,0,GIN,414701.8612,-13.3373003,9.7425098,158462.1301,-12.6953001,11.5018997,1.872863336,44.02635849,12.79454822,311.3889771,4629.805232,705.0024387
41,54,0,GIN,414701.8612,-13.3373003,9.7425098,235386.2681,-12.1761999,12.0988998,2.626923671,49.42732361,19.32623813,253.4926754,3751.157256,464.2065093
41,55,0,GIN,414701.8612,-13.3373003,9.7425098,171680.3144,-11.5183001,11.5014,2.530307583,36.12963644,11.83857237,209.644864,2757.420043,428.5677671
41,61,18,GIN,414701.8612,-13.3373003,9.7425098,201814.5265,-12.1427002,10.9141998,1.673298197,64.03725239,20.54533948,446.7305547,7828.260167,963.7138556
41,62,16,GIN,414701.8612,-13.3373003,9.7425098,411606.499,-11.8064003,10.4937,1.705268755,138.3409499,65.04088053,758.1973303,17944.10389,1297.254378
41,63,2,GIN,414701.8612,-13.3373003,9.7425098,295296.9775,-12.6388998,10.8983002,1.350412791,119.6338781,44.42366675,834.1790473,19302.67737,1683.563302
41,71,3,GIN,414701.8612,-13.3373003,9.7425098,238674.8358,-8.3298101,8.8924503,5.079129774,26.80226922,12.51425213,93.86047906,989.5193331,144.6765564
41,72,8,GIN,414701.8612,-13.3373003,9.7425098,771233.6547,-10.2948999,8.6985703,3.216521393,151.4703921,116.949203,471.4029753,10520.99947,561.850373
41,73,0,GIN,414701.8612,-13.3373003,9.7425098,229578.9743,-8.32162,7.9829402,5.315367725,24.58790895,11.37932002,84.95690416,859.9146084,131.0569778
41,74,1,GIN,414701.8612,-13.3373003,9.7425098,535556.267,-9.3374901,8.4493198,4.203667686,78.44270412,53.50275417,235.6982301,3901.118119,294.7274539
41,75,1,GIN,414701.8612,-13.3373003,9.7425098,414652.7709,-8.79142,7.9532299,4.885340343,51.23317829,31.724477,153.4485281,2100.058929,200.3518267
41,76,1,GIN,414701.8612,-13.3373003,9.7425098,316570.2385,-9.1082897,7.53864,4.768812509,38.89454419,20.74843884,128.8827719,1588.167805,184.5104253
41,81,406,GIN,414701.8612,-13.3373003,9.7425098,1686295.28,-13.5714998,9.6266603,0.261286265,3921.93325,2397.488113,39825.57483,4650528.804,70116.18311
42,11,74,GIN,182771.752,-13.4969997,10.1379004,218489.002,-14.0565004,10.3793001,0.609356093,72.26015054,20.88795818,1092.339771,25144.4357,4108.387739
42,12,49,GIN,182771.752,-13.4969997,10.1379004,510052.8782,-14.3570995,11.0874996,1.281214387,90.99294334,49.90475421,683.6933914,15430.3567,1624.604396
42,13,97,GIN,182771.752,-13.4969997,10.1379004,129474.8371,-13.5916996,10.5093002,0.383283032,62.97341853,12.24428971,1469.706666,34334.38346,7348.156411
42,14,1,GIN,182771.752,-13.4969997,10.1379004,188941.5096,-13.3559999,11.7236996,1.59205529,24.67412745,8.461145742,225.7360248,2950.389462,696.3143148
42,15,0,GIN,182771.752,-13.4969997,10.1379004,121615.0233,-13.1983004,12.3718004,2.253781374,10.88892194,3.234707539,94.16527738,846.8602189,305.9060123
42,21,0,GIN,182771.752,-13.4969997,10.1379004,176133.0208,-11.0618,10.7280998,2.505700084,14.82866709,5.507605643,107.0741464,1070.487173,300.9138754
42,22,0,GIN,182771.752,-13.4969997,10.1379004,197679.5077,-10.7251997,11.6080999,3.137572598,13.60209592,5.691003992,83.20223317,777.5734218,212.8450675
42,23,0,GIN,182771.752,-13.4969997,10.1379004,207360.6417,-10.7383003,9.9902096,2.762649987,16.18676203,6.721668616,104.8525685,1069.447467,272.8778803
42,24,0,GIN,182771.752,-13.4969997,10.1379004,302497.1179,-10.0241003,9.2423201,3.586515623,19.17282848,10.4002726,94.68149559,992.994116,204.4420281
42,31,2,GIN,182771.752,-13.4969997,10.1379004,415005.0157,-9.1062803,10.0597,4.391415734,22.43397813,15.15784951,89.08387531,964.4318536,165.1893149
42,32,3,GIN,182771.752,-13.4969997,10.1379004,281537.3845,-9.10114,9.2628403,4.482110293,14.32448776,7.923261664,63.73565775,576.5095517,133.0354295
42,33,0,GIN,182771.752,-13.4969997,10.1379004,216073.9891,-10.0997,10.5812998,3.426112707,13.80342887,6.192680676,78.01423523,723.7883526,189.7006228
42,34,0,GIN,182771.752,-13.4969997,10.1379004,272074.324,-8.6185598,10.7580004,4.917692535,12.62788482,7.025647488,53.87687,457.3779651,111.0348473
42,35,7,GIN,182771.752,-13.4969997,10.1379004,467364.4625,-9.4721098,11.6784,4.30962617,26.04638414,18.65029734,100.6061331,1158.369927,180.4904061
42,41,71,GIN,182771.752,-13.4969997,10.1379004,414701.8612,-13.3373003,9.7425098,0.426424231,206.1665747,76.30143268,3107.003819,113971.6509,10435.34867
42,43,10,GIN,182771.752,-13.4969997,10.1379004,422621.6242,-13.0550003,9.4204302,0.842690309,110.1084481,49.06750797,1117.186021,28927.55682,3135.79605
42,44,46,GIN,182771.752,-13.4969997,10.1379004,519827.9114,-12.7480001,10.0972004,0.750104587,154.6515043,74.62377399,1568.529183,47238.71556,4245.758814
42,45,8,GIN,182771.752,-13.4969997,10.1379004,289477.778,-13.3662996,10.9201002,0.793044162,76.76391527,27.56413462,911.3327066,20657.91034,2930.52441
42,51,0,GIN,182771.752,-13.4969997,10.1379004,125139.833,-11.7945995,11.7763996,2.362804704,10.74452135,3.280176557,89.60851047,796.0420278,285.0172466
42,52,2,GIN,182771.752,-13.4969997,10.1379004,353228.6067,-12.3100004,11.3834,1.72053381,45.78273321,22.30539799,327.2866759,5394.129662,811.0007165
42,53,0,GIN,182771.752,-13.4969997,10.1379004,158462.1301,-12.6953001,11.5018997,1.582155599,20.43238922,6.373354208,198.5777408,2411.840223,648.8647846
42,54,0,GIN,182771.752,-13.4969997,10.1379004,235386.2681,-12.1761999,12.0988998,2.364324588,21.59687778,9.213104346,146.7828953,1716.447483,381.7252937
42,55,0,GIN,182771.752,-13.4969997,10.1379004,171680.3144,-11.5183001,11.5014,2.402994645,15.00023953,5.437311732,111.8587608,1130.413599,320.3295416
42,61,2,GIN,182771.752,-13.4969997,10.1379004,201814.5265,-12.1427002,10.9141998,1.56101502,27.04191966,9.553673162,244.923756,3328.538689,743.5280869
42,62,1,GIN,182771.752,-13.4969997,10.1379004,411606.499,-11.8064003,10.4937,1.72763413,54.00913492,28.56251586,366.6006387,6444.414873,864.3266613
42,63,3,GIN,182771.752,-13.4969997,10.1379004,295296.9775,-12.6388998,10.8983002,1.146535344,55.25713338,22.05195325,527.9211471,9952.813527,1535.751509
42,71,0,GIN,182771.752,-13.4969997,10.1379004,238674.8358,-8.3298101,8.8924503,5.315166443,10.14615457,5.373502834,43.19786821,332.575689,90.99912085
42,72,8,GIN,182771.752,-13.4969997,10.1379004,771233.6547,-10.2948999,8.6985703,3.51071421,55.08869552,48.77199338,203.4805031,3244.179597,327.910711
42,73,0,GIN,182771.752,-13.4969997,10.1379004,229578.9743,-8.32162,7.9829402,5.606104575,9.238809999,4.859712291,38.63655113,284.4210944,81.29306143
42,74,0,GIN,182771.752,-13.4969997,10.1379004,535556.267,-9.3374901,8.4493198,4.489189744,29.12712735,22.6525465,105.1748928,1257.821326,178.810087
42,75,3,GIN,182771.752,-13.4969997,10.1379004,414652.7709,-8.79142,7.9532299,5.187992435,19.12552732,13.48417065,69.06021958,684.9287933,122.7705629
42,76,0,GIN,182771.752,-13.4969997,10.1379004,316570.2385,-9.1082897,7.53864,5.100679375,14.42077074,8.775178288,57.37431359,510.4322748,111.6314386
42,81,469,GIN,182771.752,-13.4969997,10.1379004,1686295.28,-13.5714998,9.6266603,0.516639821,810.3707967,662.1363458,6953.02244,424963.0049,14227.33354
43,11,58,GIN,422621.6242,-13.0550003,9.4204302,218489.002,-14.0565004,10.3793001,1.386518639,85.42024274,27.15705748,643.4208832,12965.31954,1409.160676
43,12,35,GIN,422621.6242,-13.0550003,9.4204302,510052.8782,-14.3570995,11.0874996,2.115320948,145.9541137,81.04793313,656.4496937,15340.3492,985.6201331
43,13,19,GIN,422621.6242,-13.0550003,9.4204302,129474.8371,-13.5916996,10.5093002,1.213953877,54.34434965,12.6562579,523.0851988,8996.927817,1399.908412
43,14,0,GIN,422621.6242,-13.0550003,9.4204302,188941.5096,-13.3559999,11.7236996,2.322853996,44.51825674,14.97155966,261.6559486,3777.740972,526.2938306
43,15,0,GIN,422621.6242,-13.0550003,9.4204302,121615.0233,-13.1983004,12.3718004,2.954847031,21.7505527,6.164279294,128.4593431,1349.642,279.628454
43,21,0,GIN,422621.6242,-13.0550003,9.4204302,176133.0208,-11.0618,10.7280998,2.383872316,40.18879009,13.10998151,238.0758301,3288.844026,486.4673476
43,22,0,GIN,422621.6242,-13.0550003,9.4204302,197679.5077,-10.7251997,11.6080999,3.19591451,34.54605976,12.92009674,166.7255766,2077.40463,304.7631483
43,23,10,GIN,422621.6242,-13.0550003,9.4204302,207360.6417,-10.7383003,9.9902096,2.385738346,48.103956,17.11139684,270.1949242,4005.926717,524.0301393
43,24,0,GIN,422621.6242,-13.0550003,9.4204302,302497.1179,-10.0241003,9.2423201,3.036128788,58.06803717,26.84429755,251.5008189,3874.305724,406.7585827
43,31,9,GIN,422621.6242,-13.0550003,9.4204302,415005.0157,-9.1062803,10.0597,4.000131937,63.36912748,37.18554602,211.6395967,3238.808076,288.515445
43,32,7,GIN,422621.6242,-13.0550003,9.4204302,281537.3845,-9.10114,9.2628403,3.956999602,41.68484148,19.86385395,158.8096782,2064.08919,245.6465107
43,33,6,GIN,422621.6242,-13.0550003,9.4204302,216073.9891,-10.0997,10.5812998,3.175124894,38.35589361,15.01138933,180.5355366,2346.367437,321.3215516
43,34,0,GIN,422621.6242,-13.0550003,9.4204302,272074.324,-8.6185598,10.7580004,4.633691655,34.53969732,16.8356674,121.5662582,1433.208241,182.6069152
43,35,3,GIN,422621.6242,-13.0550003,9.4204302,467364.4625,-9.4721098,11.6784,4.23503624,68.44921116,43.40812223,212.9272906,3330.610123,275.4613967
43,41,109,GIN,422621.6242,-13.0550003,9.4204302,414701.8612,-13.3373003,9.7425098,0.428285604,530.6699593,174.9230629,6360.867394,313387.6919,15320.35662
43,42,23,GIN,422621.6242,-13.0550003,9.4204302,182771.752,-13.4969997,10.1379004,0.842690309,112.6151123,28.64848792,1194.699402,28905.40175,3143.95012
43,44,107,GIN,422621.6242,-13.0550003,9.4204302,519827.9114,-12.7480001,10.0972004,0.743146706,403.2843233,172.7072478,3278.793938,133579.1835,6386.698544
43,45,13,GIN,422621.6242,-13.0550003,9.4204302,289477.778,-13.3662996,10.9201002,1.531638783,106.062778,40.15222847,689.080674,14898.75782,1345.298863
43,51,1,GIN,422621.6242,-13.0550003,9.4204302,125139.833,-11.7945995,11.7763996,2.671928515,24.70500502,6.926110074,153.1309937,1717.118923,338.8889748
43,52,9,GIN,422621.6242,-13.0550003,9.4204302,353228.6067,-12.3100004,11.3834,2.099589314,97.91042176,44.67485696,498.0336836,9956.116529,842.1750486
43,53,0,GIN,422621.6242,-13.0550003,9.4204302,158462.1301,-12.6953001,11.5018997,2.112320883,40.1143238,11.99347078,263.5057418,3703.491651,574.2800938
43,54,0,GIN,422621.6242,-13.0550003,9.4204302,235386.2681,-12.1761999,12.0988998,2.818951852,47.21930139,18.75243344,231.4074418,3322.403749,413.1168705
43,55,1,GIN,422621.6242,-13.0550003,9.4204302,171680.3144,-11.5183001,11.5014,2.586867374,36.14393254,11.87959805,206.0375699,2696.827693,415.7083784
43,61,3,GIN,422621.6242,-13.0550003,9.4204302,201814.5265,-12.1427002,10.9141998,1.750325424,62.68188006,20.29170436,423.993047,7305.685904,897.5032923
43,62,14,GIN,422621.6242,-13.0550003,9.4204302,411606.499,-11.8064003,10.4937,1.64648414,146.1351249,67.90695079,812.9775208,19729.05907,1393.004673
43,63,5,GIN,422621.6242,-13.0550003,9.4204302,295296.9775,-12.6388998,10.8983002,1.535330376,108.1753186,41.41137923,697.336815,15189.38934,1351.987151
43,71,1,GIN,422621.6242,-13.0550003,9.4204302,238674.8358,-8.3298101,8.8924503,4.754596219,29.15843493,13.34917616,105.500241,1159.093635,164.1429884
43,72,9,GIN,422621.6242,-13.0550003,9.4204302,771233.6547,-10.2948999,8.6985703,2.852934618,173.4618513,129.5058352,575.225659,13762.10631,701.5898472
43,73,1,GIN,422621.6242,-13.0550003,9.4204302,229578.9743,-8.32162,7.9829402,4.946844101,26.89806472,12.18765597,96.34353047,1019.358054,150.2386198
43,74,3,GIN,422621.6242,-13.0550003,9.4204302,535556.267,-9.3374901,8.4493198,3.842256823,87.29893566,58.02503214,274.7378693,4798.450344,348.8798404
43,75,2,GIN,422621.6242,-13.0550003,9.4204302,414652.7709,-8.79142,7.9532299,4.508968141,56.49215768,34.17463519,176.2340435,2532.194592,233.0976079
43,76,6,GIN,422621.6242,-13.0550003,9.4204302,316570.2385,-9.1082897,7.53864,4.372374517,43.15800807,22.45375586,149.5209109,1941.095868,217.2088584
43,81,1075,GIN,422621.6242,-13.0550003,9.4204302,1686295.28,-13.5714998,9.6266603,0.556149789,1952.709348,1446.695237,12807.86218,1013917.664,18464.87379
44,11,32,GIN,519827.9114,-12.7480001,10.0972004,218489.002,-14.0565004,10.3793001,1.338563886,111.6756657,34.18188813,811.6049112,17927.44741,1652.554305
44,12,108,GIN,519827.9114,-12.7480001,10.0972004,510052.8782,-14.3570995,11.0874996,1.889416149,205.4656901,107.6642106,932.1425516,24869.91271,1327.189809
44,13,73,GIN,519827.9114,-12.7480001,10.0972004,129474.8371,-13.5916996,10.5093002,0.938964904,87.73063712,18.57741484,924.8450957,19582.41017,2434.74964
44,14,6,GIN,519827.9114,-12.7480001,10.0972004,188941.5096,-13.3559999,11.7236996,1.736422588,74.23872702,22.50200441,487.2967935,8817.074797,972.5711107
44,15,3,GIN,519827.9114,-12.7480001,10.0972004,121615.0233,-13.1983004,12.3718004,2.318744384,34.63382797,8.958043152,222.182475,2852.040523,474.0093063
44,21,9,GIN,519827.9114,-12.7480001,10.0972004,176133.0208,-11.0618,10.7280998,1.800362416,66.36961311,19.5647562,436.525227,7516.935986,882.7677146
44,22,7,GIN,519827.9114,-12.7480001,10.0972004,197679.5077,-10.7251997,11.6080999,2.524784893,54.65860033,18.68862717,285.43769,4330.11337,510.4951512
44,23,39,GIN,519827.9114,-12.7480001,10.0972004,207360.6417,-10.7383003,9.9902096,2.012545731,71.5036919,23.65020601,418.581856,7300.633286,781.131518
44,24,24,GIN,519827.9114,-12.7480001,10.0972004,302497.1179,-10.0241003,9.2423201,2.854899376,77.84360025,34.41134593,330.2328394,5653.925379,499.8929156
44,31,31,GIN,519827.9114,-12.7480001,10.0972004,415005.0157,-9.1062803,10.0597,3.641912874,87.59904991,48.74659875,291.8959683,5049.262263,375.5159573
